id_subsistema;id_estado;nom_modalidadeoperacao;nom_conjuntousina;nom_usina;id_ons;ceg;din_instante;val_ventoverificado;flg_dadoventoinvalido;val_geracaoestimada;val_geracaoverificada
NE;PE;Tipo II-C;Conj. Caetés II;Ventos de Santa Brígida III;PEEBR3;EOL.CV.PE.031354-8.01;2025-05-01 00:30:00;10.129;0.0;25.615;28.438
NE;PE;Tipo II-C;Conj. Caetés II;Ventos de Santa Brígida IV;PEEBR4;EOL.CV.PE.031370-0.01;2025-05-01 00:30:00;9.502;0.0;22.838;22.75
NE;PE;Tipo II-C;Conj. Caetés II;Ventos de Santa Brígida V;PEEBR5;EOL.CV.PE.031346-7.01;2025-05-01 00:30:00;9.768;0.0;23.518;18.244
NE;PE;Tipo II-C;Conj. Caetés II;Ventos de Santa Brígida VI;PEEBR6;EOL.CV.PE.031353-0.01;2025-05-01 00:30:00;10.301;0.0;24.563;27.796
NE;PE;Tipo II-C;Conj. Caetés II;Ventos de Santa Brígida VII;PEEBR7;EOL.CV.PE.031422-6.01;2025-05-01 00:30:00;9.444;0.0;21.207;24.274
NE;PE;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Estevão I;PEEES1;EOL.CV.PE.031761-6.01;2025-05-01 00:30:00;3.746;0.0;1.094;0.335
NE;PE;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Estevão II;PEEES2;EOL.CV.PE.031762-4.01;2025-05-01 00:30:00;5.371;0.0;1.993;0.691
NE;PE;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Estevão III;PEEES3;EOL.CV.PE.031763-2.01;2025-05-01 00:30:00;3.901;0.0;1.384;2.994
NE;PE;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Estevão IV;PEEES4;EOL.CV.PE.032365-9.01;2025-05-01 00:30:00;4.055;0.0;1.279;0.0
NE;PE;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Estevão V;PEEES5;EOL.CV.PE.031764-0.01;2025-05-01 00:30:00;4.568;0.0;3.022;4.085
NE;PE;Tipo II-C;Conj. São Clemente;Ventos de São Clemente 1;PEECL1;EOL.CV.PE.031818-3.01;2025-05-01 00:30:00;7.807;0.0;17.218;15.933
NE;PE;Tipo II-C;Conj. São Clemente;Ventos de São Clemente 2;PEECL2;EOL.CV.PE.031819-1.01;2025-05-01 00:30:00;6.762;0.0;11.294;10.682
NE;PE;Tipo II-C;Conj. São Clemente;Ventos de São Clemente 3;PEECL3;EOL.CV.PE.031820-5.01;2025-05-01 00:30:00;8.374;0.0;19.546;19.34
NE;PE;Tipo II-C;Conj. São Clemente;Ventos de São Clemente 4;PEECL4;EOL.CV.PE.031821-3.01;2025-05-01 00:30:00;7.444;0.0;16.316;17.975
NE;PE;Tipo II-C;Conj. São Clemente;Ventos de São Clemente 5;PEECL5;EOL.CV.PE.031822-1.01;2025-05-01 00:30:00;9.687;0.0;29.978;24.657
NE;PE;Tipo II-C;Conj. São Clemente;Ventos de São Clemente 6;PEECL6;EOL.CV.PE.031823-0.01;2025-05-01 00:30:00;9.41;0.0;22.666;22.366
NE;PE;Tipo II-C;Conj. São Clemente;Ventos de São Clemente 7;PEECL7;EOL.CV.PE.031824-8.01;2025-05-01 00:30:00;7.269;0.0;12.745;17.74
NE;PE;Tipo II-C;Conj. São Clemente;Ventos de São Clemente 8;PEECL8;EOL.CV.PE.031825-6.01;2025-05-01 00:30:00;5.934;0.0;5.385;8.234
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Lagoa do Barro 01;PIELB1;EOL.CV.PI.033621-1.01;2025-05-01 00:30:00;6.252;0.0;5.695;6.328
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Lagoa do Barro 02;PIELB2;EOL.CV.PI.033622-0.01;2025-05-01 00:30:00;4.927;0.0;3.43;2.36
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Lagoa do Barro 03;PIELB3;EOL.CV.PI.033619-0.01;2025-05-01 00:30:00;4.944;0.0;2.696;1.806
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Lagoa do Barro 04;PIELB4;EOL.CV.PI.033620-3.01;2025-05-01 00:30:00;4.438;0.0;1.946;0.522
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Lagoa do Barro 05;PIELB5;EOL.CV.PI.033623-8.01;2025-05-01 00:30:00;6.357;0.0;7.339;4.758
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Lagoa do Barro 06;PIELB6;EOL.CV.PI.033624-6.01;2025-05-01 00:30:00;5.193;0.0;2.67;2.208
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Lagoa do Barro 07;PIELB7;EOL.CV.PI.033618-1.01;2025-05-01 00:30:00;5.06;0.0;3.002;5.0
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Queimada Nova 01;PIEQN1;EOL.CV.PI.032863-4.01;2025-05-01 00:30:00;6.267;0.0;8.206;0.0
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Queimada Nova 02;PIEQN2;EOL.CV.PI.040567-1.01;2025-05-01 00:30:00;6.115;0.0;12.174;0.086
NE;PI;Tipo II-C;Conj. Lagoa do Barro I;Aura Queimada Nova 03;PIEQN3;EOL.CV.PI.033625-4.01;2025-05-01 00:30:00;6.935;0.0;2.449;2.176
NE;PI;Tipo II-C;Conj. Oitis;Oitis 1;PIOI01;EOL.CV.PI.044555-0.01;2025-05-01 00:30:00;9.675;0.0;30.236;32.174
NE;PI;Tipo II-C;Conj. Oitis;Oitis 10;PIOI10;EOL.CV.PI.044358-1.01;2025-05-01 00:30:00;6.736;0.0;15.89;17.402
NE;PI;Tipo II-C;Conj. Oitis;Oitis 2;PIOI02;EOL.CV.PI.044359-0.01;2025-05-01 00:30:00;8.501;0.0;15.601;19.262
NE;PI;Tipo II-C;Conj. Oitis;Oitis 3;PIOI03;EOL.CV.PI.044362-0.01;2025-05-01 00:30:00;7.535;0.0;23.998;24.926
NE;PI;Tipo II-C;Conj. Oitis;Oitis 4;PIOI04;EOL.CV.PI.044363-8.01;2025-05-01 00:30:00;7.669;0.0;20.462;24.622
NE;PI;Tipo II-C;Conj. Oitis;Oitis 5;PIOI05;EOL.CV.PI.044364-6.01;2025-05-01 00:30:00;9.541;0.0;28.691;29.337
NE;PI;Tipo II-C;Conj. Oitis;Oitis 6;PIOI06;EOL.CV.PI.044365-4.01;2025-05-01 00:30:00;7.623;0.0;22.26;15.955
NE;PI;Tipo II-C;Conj. Oitis;Oitis 7;PIOI07;EOL.CV.PI.044366-2.01;2025-05-01 00:30:00;8.586;0.0;30.335;24.849
NE;PI;Tipo II-C;Conj. Oitis;Oitis 8;PIOI08;EOL.CV.PI.044367-0.01;2025-05-01 00:30:00;9.361;0.0;30.309;31.344
NE;PI;Tipo II-C;Conj. Oitis;Oitis 9;PIOI09;EOL.CV.PI.044368-9.01;2025-05-01 00:30:00;6.594;0.0;17.221;21.976
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santa Alexandrina;PIVI16;EOL.CV.PI.048511-0.01;2025-05-01 00:30:00;5.542;0.0;6.176;5.454
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 01;PISA01;EOL.CV.PI.033005-1.01;2025-05-01 00:30:00;3.892;0.0;1.049;0.18
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 02;PISA02;EOL.CV.PI.033006-0.01;2025-05-01 00:30:00;3.829;0.0;1.158;0.18
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 03;PISA03;EOL.CV.PI.033007-8.01;2025-05-01 00:30:00;5.1;0.0;2.829;1.504
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 04;PISA04;EOL.CV.PI.033008-6.01;2025-05-01 00:30:00;5.79;0.0;5.179;4.555
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 05;PISA05;EOL.CV.PI.033009-4.01;2025-05-01 00:30:00;4.497;0.0;1.887;2.798
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 06;PISA06;EOL.CV.PI.033010-8.01;2025-05-01 00:30:00;6.37;0.0;7.44;10.672
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 07;PISA07;EOL.CV.PI.033011-6.01;2025-05-01 00:30:00;5.634;0.0;4.601;0.778
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 08;PISA08;EOL.CV.PI.033012-4.01;2025-05-01 00:30:00;2.273;0.0;0.287;0.194
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 09;PISA09;EOL.CV.PI.033013-2.01;2025-05-01 00:30:00;3.791;1.0;0.0;2.458
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 10;PISA10;EOL.CV.PI.033014-0.01;2025-05-01 00:30:00;4.913;0.0;3.35;4.618
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 11;PISA11;EOL.CV.PI.033015-9.01;2025-05-01 00:30:00;5.074;0.0;4.194;5.083
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 12;PISA12;EOL.CV.PI.033016-7.01;2025-05-01 00:30:00;12.0;1.0;0.0;7.467
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 13;PISA13;EOL.CV.PI.033017-5.01;2025-05-01 00:30:00;6.751;0.0;8.32;7.58
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 14;PISA14;EOL.CV.PI.033018-3.01;2025-05-01 00:30:00;5.009;0.0;4.373;8.594
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 15;PISA15;EOL.CV.PI.033019-1.01;2025-05-01 00:30:00;4.427;0.0;2.495;2.729
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Ângela 16;PISA16;EOL.CV.PI.033020-5.01;2025-05-01 00:30:00;9.6;1.0;0.0;1.963
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 17;PISA17;EOL.CV.PI.033021-3.01;2025-05-01 00:30:00;5.005;0.0;4.262;7.871
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Ângela 18;PISA18;EOL.CV.PI.033022-1.01;2025-05-01 00:30:00;4.437;0.0;1.652;4.445
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 19;PISA19;EOL.CV.PI.033023-0.01;2025-05-01 00:30:00;4.075;0.0;1.546;4.345
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Ângela 20;PISA20;EOL.CV.PI.033024-8.01;2025-05-01 00:30:00;9.302;0.0;24.363;14.538
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Ângela 21;PISA21;EOL.CV.PI.033025-6.01;2025-05-01 00:30:00;8.098;0.0;16.68;6.601
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Angelina;PIESAN;EOL.CV.PI.031275-4.01;2025-05-01 00:30:00;7.029;0.0;8.762;9.981
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Bárbara;PIESBA;EOL.CV.PI.031274-6.01;2025-05-01 00:30:00;6.185;0.0;6.091;8.119
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Edwiges;PIESED;EOL.CV.PI.031270-3.01;2025-05-01 00:30:00;6.085;0.0;6.84;10.579
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Fátima;PIESFA;EOL.CV.PI.031273-8.01;2025-05-01 00:30:00;6.787;0.0;8.49;9.513
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana I;PIEJ01;EOL.CV.PI.031581-8.01;2025-05-01 00:30:00;8.906;0.0;19.867;14.903
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santa Joana II;PIEJ02;EOL.CV.PI.031361-0.01;2025-05-01 00:30:00;8.542;0.0;11.89;13.96
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana III;PIEJ03;EOL.CV.PI.031580-0.01;2025-05-01 00:30:00;9.666;0.0;20.354;14.662
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana IV;PIEJ04;EOL.CV.PI.031520-6.01;2025-05-01 00:30:00;10.07;0.0;23.089;15.533
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana IX;PIEJ9;EOL.CV.PI.031417-0.01;2025-05-01 00:30:00;9.094;0.0;13.886;13.827
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana V;PIEJ05;EOL.CV.PI.031538-9.01;2025-05-01 00:30:00;5.567;0.0;4.587;4.725
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santa Joana VI;PIEJ06;EOL.CV.PI.031367-0.01;2025-05-01 00:30:00;8.713;0.0;15.879;22.405
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana VII;PIEJ07;EOL.CV.PI.031597-4.01;2025-05-01 00:30:00;7.141;0.0;10.59;10.399
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santa Joana VIII;PIEJ08;EOL.CV.PI.031366-1.01;2025-05-01 00:30:00;6.876;0.0;7.692;6.999
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana X;PIEJ10;EOL.CV.PI.031393-9.01;2025-05-01 00:30:00;8.757;0.0;12.073;12.728
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XI;PIEJ11;EOL.CV.PI.031388-2.01;2025-05-01 00:30:00;8.057;0.0;10.309;14.358
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XII;PIEJ12;EOL.CV.PI.031414-5.01;2025-05-01 00:30:00;10.778;0.0;23.403;28.164
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XIII;PIEJ13;EOL.CV.PI.031394-7.01;2025-05-01 00:30:00;8.804;0.0;14.067;16.028
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santa Joana XIV;PIEJ14;EOL.CV.PI.031368-8.01;2025-05-01 00:30:00;9.943;0.0;15.517;19.952
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XV;PIEJ15;EOL.CV.PI.031416-1.01;2025-05-01 00:30:00;9.296;0.0;20.253;20.707
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XVI;PIEJ16;EOL.CV.PI.031392-0.01;2025-05-01 00:30:00;7.952;0.0;15.391;19.01
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Regina;PIESRE;EOL.CV.PI.031276-2.01;2025-05-01 00:30:00;6.861;0.0;4.224;3.732
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santo Adriano;PIESAD;EOL.CV.PI.031271-1.01;2025-05-01 00:30:00;9.195;0.0;16.963;12.132
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santo Albano;PIESAL;EOL.CV.PI.031272-0.01;2025-05-01 00:30:00;9.238;0.0;20.542;15.813
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Alderico;PIVI05;EOL.CV.PI.048512-8.01;2025-05-01 00:30:00;5.602;0.0;7.18;7.106
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Antero;PIANT;EOL.CV.PE.035249-7.01;2025-05-01 00:30:00;5.046;0.0;5.487;3.945
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Apolinário;PIVI15;EOL.CV.PI.048513-6.01;2025-05-01 00:30:00;4.694;0.0;3.057;5.713
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto I;PIEAU1;EOL.CV.PI.031746-2.02;2025-05-01 00:30:00;5.397;0.0;2.756;3.616
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto II;PIEAU2;EOL.CV.PI.031747-0.02;2025-05-01 00:30:00;5.322;0.0;4.526;2.803
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santo Augusto III;PIEAU3;EOL.CV.PI.031662-8.01;2025-05-01 00:30:00;7.052;0.0;7.566;8.032
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santo Augusto IV;PIEAU4;EOL.CV.PI.031603-2.01;2025-05-01 00:30:00;6.641;0.0;9.767;7.824
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santo Augusto V;PIEAU5;EOL.CV.PI.031661-0.01;2025-05-01 00:30:00;8.59;0.0;13.922;12.312
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto VI;PIEAU6;EOL.CV.PI.031766-7.01;2025-05-01 00:30:00;5.863;0.0;7.436;8.94
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto VII;PIEAU7;EOL.CV.PI.031749-7.01;2025-05-01 00:30:00;5.632;0.0;3.046;4.369
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto VIII;PIEAU8;EOL.CV.PI.031767-5.01;2025-05-01 00:30:00;4.719;0.0;1.307;1.754
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santo Onofre I;PIEO01;EOL.CV.PI.031364-5.01;2025-05-01 00:30:00;8.22;0.0;11.555;18.296
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santo Onofre II;PIEO02;EOL.CV.PI.031362-9.01;2025-05-01 00:30:00;9.679;0.0;21.455;17.271
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santo Onofre III;PIEO03;EOL.CV.PI.031886-8.02;2025-05-01 00:30:00;9.34;0.0;15.038;18.521
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Onofre IV;PIEO04;EOL.CV.PI.032366-7.01;2025-05-01 00:30:00;5.965;0.0;5.608;6.39
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Bernardo;PIBER;EOL.CV.PE.035250-0.01;2025-05-01 00:30:00;5.048;0.0;4.805;4.132
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Caio;PIVI01;EOL.CV.PI.048514-4.01;2025-05-01 00:30:00;3.998;0.0;2.32;5.72
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Ciríaco;PIVI04;EOL.CV.PI.048515-2.01;2025-05-01 00:30:00;6.686;0.0;13.897;12.235
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Ciro;PIVI02;EOL.CV.PI.048516-0.01;2025-05-01 00:30:00;5.223;0.0;3.995;6.876
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Crispim;PIVI03;EOL.CV.PI.048704-0.01;2025-05-01 00:30:00;7.726;0.0;21.754;15.212
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São João Paulo II;PIVI18;EOL.CV.PI.048517-9.01;2025-05-01 00:30:00;5.228;0.0;3.313;2.499
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 01;PISR01;EOL.CV.PI.038103-9.01;2025-05-01 00:30:00;5.581;0.0;7.922;6.144
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 02;PISR02;EOL.CV.PI.038104-7.01;2025-05-01 00:30:00;5.72;0.0;9.287;16.165
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 03;PISR03;EOL.CV.PI.038105-5.01;2025-05-01 00:30:00;5.564;0.0;4.91;13.006
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 04;PISR04;EOL.CV.PI.038106-3.01;2025-05-01 00:30:00;5.053;0.0;6.357;9.363
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 05;PISR05;EOL.CV.PI.038107-1.01;2025-05-01 00:30:00;4.249;0.0;2.53;8.74
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 06;PISR06;EOL.CV.PI.038108-0.01;2025-05-01 00:30:00;6.825;0.0;9.627;18.969
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 07;PISR07;EOL.CV.PI.038109-8.01;2025-05-01 00:30:00;2.253;1.0;0.0;15.658
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 08;PISR08;EOL.CV.PI.040626-0.01;2025-05-01 00:30:00;9.819;0.0;37.859;29.515
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 11;PISR11;EOL.CV.PI.040629-5.01;2025-05-01 00:30:00;5.588;0.0;8.027;5.03
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 13;PISR13;EOL.CV.PI.040631-7.01;2025-05-01 00:30:00;6.454;0.0;9.273;19.897
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 16;PISR16;EOL.CV.PI.038110-1.01;2025-05-01 00:30:00;5.722;0.0;8.766;23.979
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 17;PISR17;EOL.CV.PI.038111-0.01;2025-05-01 00:30:00;5.052;0.0;6.474;20.763
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 18;PISR18;EOL.CV.PI.038112-8.01;2025-05-01 00:30:00;7.065;0.0;15.978;19.355
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 19;PISR19;EOL.CV.PI.038113-6.01;2025-05-01 00:30:00;7.649;0.0;14.852;30.072
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 22;PISR22;EOL.CV.PI.038116-0.01;2025-05-01 00:30:00;7.528;0.0;14.796;23.221
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 26;PISR26;EOL.CV.PI.038120-9.01;2025-05-01 00:30:00;8.964;0.0;25.221;15.66
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 29;PISR29;EOL.CV.PI.038123-3.01;2025-05-01 00:30:00;6.71;0.0;7.354;13.529
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 08;PIEV08;EOL.CV.PI.033144-9.01;2025-05-01 00:30:00;5.852;1.0;0.0;5.705
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 09;PIEV09;EOL.CV.PI.033143-0.01;2025-05-01 00:30:00;5.681;0.0;5.171;6.284
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 10;PIEV10;EOL.CV.PI.033136-8.01;2025-05-01 00:30:00;5.295;0.0;4.138;5.076
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 11;PIEV11;EOL.CV.PI.033141-4.01;2025-05-01 00:30:00;4.543;0.0;3.03;4.387
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 12;PIEV12;EOL.CV.PI.033140-6.01;2025-05-01 00:30:00;5.652;0.0;3.936;4.729
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 13;PIEV13;EOL.CV.PI.033139-2.01;2025-05-01 00:30:00;4.969;0.0;3.231;4.412
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 14;PIEV14;EOL.CV.PI.033138-4.01;2025-05-01 00:30:00;5.487;0.0;3.773;4.244
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Virgílio 01;PIEVI1;EOL.CV.PI.032367-5.01;2025-05-01 00:30:00;6.578;0.0;7.536;8.44
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Virgílio 02;PIEVI2;EOL.CV.PI.033667-0.01;2025-05-01 00:30:00;4.029;0.0;2.55;2.348
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Virgílio 03;PIEVI3;EOL.CV.PI.032368-3.01;2025-05-01 00:30:00;4.107;0.0;1.122;0.612
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 01;PIVZ01;EOL.CV.PI.038126-8.01;2025-05-01 00:30:00;6.627;0.0;11.079;10.71
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 02;PIVZ02;EOL.CV.PI.038127-6.01;2025-05-01 00:30:00;6.369;0.0;13.73;12.833
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 03;PIVZ03;EOL.CV.PI.038128-4.01;2025-05-01 00:30:00;8.239;0.0;23.113;14.753
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 04;PIVZ04;EOL.CV.PI.038129-2.01;2025-05-01 00:30:00;7.994;0.0;19.261;16.736
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 05;PIVZ05;EOL.CV.PI.038130-6.01;2025-05-01 00:30:00;8.672;0.0;23.748;16.093
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 06;PIVZ06;EOL.CV.PI.038131-4.01;2025-05-01 00:30:00;8.389;0.0;22.439;22.15
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 07;PIVZ07;EOL.CV.PI.038132-2.01;2025-05-01 00:30:00;9.335;0.0;26.867;25.902
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 08;PIVZ08;EOL.CV.PI.038133-0.01;2025-05-01 00:30:00;9.869;0.0;30.929;29.94
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 09;PIVZ09;EOL.CV.PE.038134-9.01;2025-05-01 00:30:00;9.535;0.0;29.744;28.382
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 10;PIVZ10;EOL.CV.PE.038135-7.02;2025-05-01 00:30:00;10.318;0.0;35.253;27.259
NE;RN;Tipo II-C;Conj. Acauã;Acauã I;RNACA1;EOL.CV.RN.033597-5.01;2025-05-01 00:30:00;10.42;0.0;19.671;14.747
NE;RN;Tipo II-C;Conj. Acauã;Acauã II;RNACA2;EOL.CV.RN.033598-3.01;2025-05-01 00:30:00;8.3;0.0;13.647;9.803
NE;RN;Tipo II-C;Conj. Acauã;Acauã III;RNACA3;EOL.CV.RN.033864-8.01;2025-05-01 00:30:00;11.19;0.0;14.653;11.864
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Afonso Bezerra I;RNEAF1;EOL.CV.RN.035158-0.01;2025-05-01 00:30:00;7.486;1.0;0.0;13.941
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Afonso Bezerra II;RNEAF2;EOL.CV.RN.035159-8.01;2025-05-01 00:30:00;7.486;1.0;0.0;9.682
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Afonso Bezerra III;RNEAF3;EOL.CV.RN.035160-1.01;2025-05-01 00:30:00;7.49;0.0;13.292;13.924
